Gate_1,Gate_2,Delay,Fidelity
1,2,43000,0.2812701666900441
2,0,43000,0.2864747014403413
2,1,43000,0.30420318201961216
2,2,43000,0.2707941082611263
0,0,44000,0.29236831955382375
0,1,44000,0.23190249377388308
0,2,44000,0.28740766626649505
1,0,44000,0.2811099644738444
1,1,44000,0.28892161231621644
1,2,44000,0.2592256087183388
2,0,44000,0.2698337594386433
2,1,44000,0.24362273993707323
2,2,44000,0.25830078125
0,0,45000,0.27857711010276764
0,1,45000,0.27217712371515845
0,2,45000,0.2766681385363726
1,0,45000,0.2564598364934203
1,1,45000,0.26160847586619856
1,2,45000,0.2479997680592662
2,0,45000,0.2494473027228908
2,1,45000,0.2821212448653838
2,2,45000,0.2927048403922006
0,0,46000,0.26562409910901824
0,1,46000,0.33788968599412356
0,2,46000,0.2698947346356762
1,0,46000,0.25760425740013293
1,1,46000,0.24755859375000003
1,2,46000,0.2768070196713228
2,0,46000,0.27419336962626256
2,1,46000,0.26964795265323505
2,2,46000,0.27738429037600143
0,0,47000,0.28813525875310597
0,1,47000,0.22836528570791279
0,2,47000,0.24366705012713585
1,0,47000,0.24938528443709604
1,1,47000,0.2517764136689466
1,2,47000,0.2619818272633782
2,0,47000,0.2572016267684393
2,1,47000,0.2508815301638429
2,2,47000,0.2640949306801805
0,0,48000,0.31073868865048826
0,1,48000,0.2318407831734078
0,2,48000,0.2566789603180049
1,0,48000,0.2413235460641724
1,1,48000,0.23045219690431745
1,2,48000,0.2615400774157994
2,0,48000,0.24457407196210162
2,1,48000,0.23715992326277865
2,2,48000,0.2629657704815029
0,0,49000,0.22878480294588785
0,1,49000,0.2550848529599155
0,2,49000,0.2153775205531167
1,0,49000,0.23775060004529386
1,1,49000,0.27223784183443406
1,2,49000,0.25181678668895235
2,0,49000,0.23483256931749943
2,1,49000,0.24755642680240791
2,2,49000,0.26660156250000006
0,0,50000,0.24804591381271243
0,1,50000,0.20376817743644476
0,2,50000,0.24695349435921543
1,0,50000,0.2388975362560315
1,1,50000,0.26407991349823223
1,2,50000,0.25096136216305276
2,0,50000,0.24143036500345716
2,1,50000,0.26772778370044503
2,2,50000,0.22325367020125986
0,0,51000,0.26419352866642953
0,1,51000,0.22992214011288886
0,2,51000,0.22760838140134354
1,0,51000,0.2495057464782571
1,1,51000,0.2738618687315608
1,2,51000,0.23973987819616482
2,0,51000,0.22002587915733293
2,1,51000,0.25031469261408146
2,2,51000,0.2543942969497603
0,0,52000,0.23538960397452183
0,1,52000,0.2265179342324818
0,2,52000,0.25341585190608934
1,0,52000,0.6363709186072884
1,1,52000,0.24338618841176587
1,2,52000,0.24658178952637197
2,0,52000,0.2494828102973125
2,1,52000,0.24530781949446337
2,2,52000,0.26215587449030303
0,0,53000,0.21120854363521468
0,1,53000,0.2183131622451902
0,2,53000,0.22168832930764085
1,0,53000,0.20481621125807337
1,1,53000,0.24560522606524235
1,2,53000,0.23828024941946652
2,0,53000,0.22442905595658785
2,1,53000,0.2345153348833452
2,2,53000,0.23404494536237777
0,0,54000,0.21015258611429413
0,1,54000,0.224302186869907
0,2,54000,0.17547554255201223
1,0,54000,0.2386910494794872
1,1,54000,0.23940525428538142
1,2,54000,0.2234272137231341
2,0,54000,0.2266507885330537
2,1,54000,0.22733350528816415
2,2,54000,0.24023437500000003
0,0,55000,0.29777296345218707
0,1,55000,0.22157373468839517
0,2,55000,0.2226466124529102
1,0,55000,0.2351802354333615
1,1,55000,0.24742951918356101
1,2,55000,0.2125913414978591
2,0,55000,0.21650040581024435
2,1,55000,0.19782663435982906
2,2,55000,0.21560357192800472
0,0,56000,0.2577128092274771
0,1,56000,0.2107467160917872
0,2,56000,0.20945864724007654
1,0,56000,0.20888661426751107
1,1,56000,0.3103233677029712
1,2,56000,0.20862329233276322
2,0,56000,0.2190997745361455
2,1,56000,0.2128632754567866
2,2,56000,0.23508575812191826
0,0,57000,0.20642024681455168
0,1,57000,0.2077390228943101
0,2,57000,0.2173708195424483
1,0,57000,0.22656144766483197
1,1,57000,0.2118859319656968
1,2,57000,0.18522946286716405
2,0,57000,0.21690224767950808
2,1,57000,0.20445829822342804
2,2,57000,0.20969935680011847
0,0,58000,0.2503308695147689
0,1,58000,0.22710769769843422
0,2,58000,0.29597226950177896
1,0,58000,0.21716467574298273
1,1,58000,0.20192583636600758
1,2,58000,0.21188226262557405
2,0,58000,0.21498929278164433
2,1,58000,0.2014876723543583
2,2,58000,0.21309988265080365
0,0,59000,0.23391113024313964
0,1,59000,0.1887544610468212
0,2,59000,0.20577063142917967
1,0,59000,0.18741323310678898
1,1,59000,0.23660680870354125
1,2,59000,0.20934702972530392
2,0,59000,0.21219210609607722
2,1,59000,0.2189930458184872
2,2,59000,0.20313658264582138
0,0,60000,0.20882689386010975
0,1,60000,0.19481295005432767
0,2,60000,0.1806355748102743
1,0,60000,0.20468552299157347
1,1,60000,0.2852290590587737
1,2,60000,0.20507338429362293
2,0,60000,0.19139071249421158
2,1,60000,0.21467271383629238
2,2,60000,0.22060230898004926
0,0,61000,0.19781261750996687
0,1,61000,0.18881358511826013
0,2,61000,0.1892655049868449
1,0,61000,0.19995086745978233
1,1,61000,0.2192653006445289
1,2,61000,0.1904754526967703
2,0,61000,0.21321611446085056
2,1,61000,0.20804888554996004
2,2,61000,0.2158736525521681
0,0,62000,0.2211865716636922
0,1,62000,0.18243306130096792
0,2,62000,0.18966530456923927
1,0,62000,0.18619614751463984
1,1,62000,0.21014809555970468
1,2,62000,0.19097882474221473
2,0,62000,0.20977564053789907
2,1,62000,0.20596587044118078
2,2,62000,0.18610785020618545
0,0,63000,0.2748012168716647
0,1,63000,0.19442388706145503
0,2,63000,0.19115405689317982
1,0,63000,0.2042020403157331
1,1,63000,0.1901228928940637
1,2,63000,0.20300641523134133
2,0,63000,0.20762924759059545
2,1,63000,0.1657681851104196
2,2,63000,0.18859789149177503
0,0,64000,0.2695570048401089
0,1,64000,0.16014188740614435
0,2,64000,0.17636650662702927
1,0,64000,0.19995086745978233
1,1,64000,0.16947427367655118
1,2,64000,0.15734134020326873
2,0,64000,0.18717358605208814
2,1,64000,0.19861940415151355
2,2,64000,0.19279582380527174
0,0,65000,0.21536212654411338
0,1,65000,0.29960718597652425
0,2,65000,0.20100897734848308
1,0,65000,0.19652547684634525
1,1,65000,0.2221328784184581
1,2,65000,0.19344272633459797
2,0,65000,0.17941518467117257
2,1,65000,0.176967068772148
2,2,65000,0.20104912901926367
0,0,66000,0.18278686423283527
0,1,66000,0.16180000205042044
0,2,66000,0.18663115978343875
1,0,66000,0.16169617693727792
1,1,66000,0.17337035565360306
1,2,66000,0.1741536062129694
2,0,66000,0.18356130348932098
2,1,66000,0.13893159730591698
2,2,66000,0.19134424571282183
0,0,67000,0.24977878673602316
0,1,67000,0.18468227929399061
0,2,67000,0.17714725069694853
1,0,67000,0.21233342414078843
1,1,67000,0.21812275906775996
1,2,67000,0.19042936541418218
2,0,67000,0.17842609710572496
2,1,67000,0.18481012900413882
2,2,67000,0.16350952139820368
0,0,68000,0.16595289569415667
0,1,68000,0.2860099563235001
0,2,68000,0.17326902702814623
1,0,68000,0.26578991411925157
1,1,68000,0.19140625
1,2,68000,0.17606393025029252
2,0,68000,0.19819778810041397
2,1,68000,0.17556956114368727
2,2,68000,0.18513624084270006
0,0,69000,0.1763872982552945
0,1,69000,0.17146122372421113
0,2,69000,0.1835122193660145
1,0,69000,0.1759430237449058
1,1,69000,0.19324660408490926
1,2,69000,0.16519465196406571
2,0,69000,0.17899575881451923
2,1,69000,0.1541617322027724
2,2,69000,0.1589786180986704
0,0,70000,0.18065857602065233
0,1,70000,0.15356402779160977
0,2,70000,0.1595799118129436
1,0,70000,0.1727185826728738
1,1,70000,0.17979654510494442
1,2,70000,0.142794578416742
2,0,70000,0.17062716548593235
2,1,70000,0.1515297599713622
2,2,70000,0.18900398991923476
0,0,71000,0.22704604054362298
0,1,71000,0.29584879064785513
0,2,71000,0.17886446051115584
1,0,71000,0.15848481646533863
1,1,71000,0.5918938503770292
1,2,71000,0.16398044722509036
2,0,71000,0.16090711755946718
2,1,71000,0.15415032560749453
2,2,71000,0.17051618302331376
0,0,72000,0.1716576876045094
0,1,72000,0.1291927678554534
0,2,72000,0.1575248902352103
1,0,72000,0.18594648574279948
1,1,72000,0.19067098923787362
1,2,72000,0.15714665522153526
2,0,72000,0.15105984902221092
2,1,72000,0.151977428691422
2,2,72000,0.15781017481457515
0,0,73000,0.22565793441260076
0,1,73000,0.1644033153989547
0,2,73000,0.16679685975074027
1,0,73000,0.17303281631937528
1,1,73000,0.15117185817431747
1,2,73000,0.2752362882807096
2,0,73000,0.16834840822049915
2,1,73000,0.16210898248994207
2,2,73000,0.1790211022102329
0,0,74000,0.16301427193208679
0,1,74000,0.15619586573190597
0,2,74000,0.16975399110374503
1,0,74000,0.1483063243702947
1,1,74000,0.26088072269246737
1,2,74000,0.17126382733261541
2,0,74000,0.16542868460507104
2,1,74000,0.16563748217711505
2,2,74000,0.15856923015725383
0,0,75000,0.2628833262370621
0,1,75000,0.22898512311411498
0,2,75000,0.13952528371370396
1,0,75000,0.24352028504092182
1,1,75000,0.24899532916157865
1,2,75000,0.17246784630200893
2,0,75000,0.17577980536827195
2,1,75000,0.15892422822889787
2,2,75000,0.14714218037089982
0,0,76000,0.1706020656802194
0,1,76000,0.15858853891019645
0,2,76000,0.16716789370425902
1,0,76000,0.15234330931151543
1,1,76000,0.2623612340375248
1,2,76000,0.17286858538196176
2,0,76000,0.149527412955182
2,1,76000,0.1607204829206687
2,2,76000,0.16014188740614435
0,0,77000,0.21237962992267456
0,1,77000,0.16519465196406571
0,2,77000,0.14262033109224273
1,0,77000,0.1414904522022909
1,1,77000,0.12998288510790176
1,2,77000,0.24922622562020635
2,0,77000,0.1457053444216937
2,1,77000,0.15157509961466062
2,2,77000,0.16653085201055337
0,0,78000,0.15220628652541104
0,1,78000,0.6123550739533821
0,2,78000,0.2608807226924675
1,0,78000,0.24806431133532117
1,1,78000,0.17374217697544794
1,2,78000,0.15919921614652757
2,0,78000,0.1563160903583964
2,1,78000,0.15373109983148428
2,2,78000,0.14629629588288928
0,0,79000,0.17257875701093703
0,1,79000,0.145581579261574
0,2,79000,0.1492071754711782
1,0,79000,0.15858853891019645
1,1,79000,0.2492892247100817
1,2,79000,0.1515297599713622
2,0,79000,0.1667664925594671
2,1,79000,0.2668887743486703
2,2,79000,0.15930080907313374
0,0,80000,0.1652524081138787
0,1,80000,0.1655016402860257
0,2,80000,0.15614434844496555
1,0,80000,0.14019456541969616
1,1,80000,0.23038567937553442
1,2,80000,0.1541057875384821
2,0,80000,0.14749465214697338
2,1,80000,0.16631206369080295
2,2,80000,0.1651240919533039
0,0,81000,0.24294907332452534
0,1,81000,0.1506771560838837
0,2,81000,0.15416945434777038
1,0,81000,0.13862421889747478
1,1,81000,0.13148603859515462
1,2,81000,0.2202690600622924
2,0,81000,0.1412322437855824
2,1,81000,0.1652606819387025
2,2,81000,0.14299103676447644
0,0,82000,0.24095148473350853
0,1,82000,0.13846260114606448
0,2,82000,0.16552693819967002
1,0,82000,0.12932942469050157
1,1,82000,0.14035811220763666
1,2,82000,0.11446037844481995
2,0,82000,0.15780590685996657
2,1,82000,0.14486604664900554
2,2,82000,0.146789521007996
0,0,83000,0.2257510230061643
0,1,83000,0.21567586259341673
0,2,83000,0.1240703659362231
1,0,83000,0.08195764683048437
1,1,83000,0.27856269669489864
1,2,83000,0.1331746417900704
2,0,83000,0.14867029482036812
2,1,83000,0.27916259649345404
2,2,83000,0.1541617322027724
0,0,84000,0.232117157438922
0,1,84000,0.13280487013975062
0,2,84000,0.2588904271161602
1,0,84000,0.15234330931151543
1,1,84000,0.14867029482036812
1,2,84000,0.1453769880022224
2,0,84000,0.11315784313342886
2,1,84000,0.14298759992348722
2,2,84000,0.14718156495812154
0,0,85000,0.12834533773652748
0,1,85000,0.1561347099766935
0,2,85000,0.13380561202999808
1,0,85000,0.15431721710949547
1,1,85000,0.13620411250348355
1,2,85000,0.1406206914869408
2,0,85000,0.1406206914869408
2,1,85000,0.12303388732651727
2,2,85000,0.150922652515497
0,0,86000,0.24009129297719997
0,1,86000,0.14052876106632672
0,2,86000,0.2276716244474371
1,0,86000,0.24964475869088185
1,1,86000,0.16768417765591204
1,2,86000,0.14961622735935892
2,0,86000,0.12904463962204515
2,1,86000,0.15742859739350315
2,2,86000,0.14153528669903492
0,0,87000,0.10158298728162851
0,1,87000,0.12236746924858502
0,2,87000,0.13911945218217206
1,0,87000,0.12338469295631145
1,1,87000,0.1514422673267978
1,2,87000,0.14961622735935892
2,0,87000,0.14289760138221919
2,1,87000,0.14425705418273752
2,2,87000,0.1303821899049578
0,0,88000,0.157613436130129
0,1,88000,0.20859243916309123
0,2,88000,0.13931131545985304
1,0,88000,0.14751085602432817
1,1,88000,0.13256785285700032
1,2,88000,0.1324788404731585
2,0,88000,0.13911945218217206
2,1,88000,0.13892662943168213
2,2,88000,0.1412322437855824
0,0,89000,0.24837104128755827
0,1,89000,0.25044237392904756
0,2,89000,0.24620627868655395
1,0,89000,0.10854341328437309
1,1,89000,0.13998011067111954
1,2,89000,0.1450233758650724
2,0,89000,0.13926620420802205
2,1,89000,0.14193495654584323
2,2,89000,0.1310698114823417
0,0,90000,0.21970869589429462
0,1,90000,0.12969382589778844
0,2,90000,0.13994486973046202
1,0,90000,0.10536398450322937
1,1,90000,0.22272722583208743
1,2,90000,0.23887125281534724
2,0,90000,0.13654501052209714
2,1,90000,0.1390972685590673
2,2,90000,0.11743394377011908
0,0,91000,0.5516224098810942
0,1,91000,0.1082914253980895
0,2,91000,0.14368842337072651
1,0,91000,0.13846260114606448
1,1,91000,0.1450233758650724
1,2,91000,0.24957842944514796
2,0,91000,0.1392244820773223
2,1,91000,0.1080864301253338
2,2,91000,0.1331035690612231
0,0,92000,0.14696155803157976
0,1,92000,0.23293395767937367
0,2,92000,0.122053813498308
1,0,92000,0.13654501052209714
1,1,92000,0.11964277563805045
1,2,92000,0.14198686869750782
2,0,92000,0.14470985372424874
2,1,92000,0.15516479130111663
2,2,92000,0.13790905238281803
0,0,93000,0.3475848774767966
0,1,93000,0.13145893711157794
0,2,93000,0.12217980139769018
1,0,93000,0.22925240635525732
1,1,93000,0.263956990188257
1,2,93000,0.13010332046336823
2,0,93000,0.1248301139472062
2,1,93000,0.12365988018134347
2,2,93000,0.1253646976433228
0,0,94000,0.22460639756459905
0,1,94000,0.12091783213679931
0,2,94000,0.13244614198962087
1,0,94000,0.1425236021454244
1,1,94000,0.14332655394569063
1,2,94000,0.1258397258451858
2,0,94000,0.14298780164045158
2,1,94000,0.1211781853401359
2,2,94000,0.13998108912859733
0,0,95000,0.11259142240196786
0,1,95000,0.11125153161917785
0,2,95000,0.11266620314763659
1,0,95000,0.12727691871800012
1,1,95000,0.26925047683000003
1,2,95000,0.11865234375000007
2,0,95000,0.1450878523865651
2,1,95000,0.14918694126828422
2,2,95000,0.141500946894209
0,0,96000,0.1161985739680318
0,1,96000,0.5385416546014005
0,2,96000,0.121159759089439
1,0,96000,0.1161985739680318
1,1,96000,0.12996208437740445
1,2,96000,0.11708635588326988
2,0,96000,0.23943121341506418
2,1,96000,0.12890625000000003
2,2,96000,0.14198686869750782
0,0,97000,0.11456145540556215
